word,score
sync,17.193548387096776
19mm,1.0
chain,67.25806451612904
40ft,0.5806451612903226
college,18.096774193548388
price,72.74193548387096
dura,2.0
scale,2.7419354838709675
rainbow,88.80645161290323
sniper,10.193548387096774
roll,73.35483870967742
msv,1.1612903225806452
stability,7.774193548387097
squad,30.193548387096776
fine,63.67741935483871
travis,42.516129032258064
rough,22.806451612903224
guage,5.064516129032258
victor,83.93548387096774
syn,12.741935483870968
nassau,17.129032258064516
kakao,2.3548387096774195
friend,65.0
insole,1.0
vega,16.741935483870968
mlt,2.4838709677419355
prop,21.35483870967742
asst,2.3870967741935485
craft,86.29032258064517
cushioned,1.3225806451612903
playoff,2.7096774193548385
salt,53.774193548387096
peter,48.61290322580645
altra,2.0
lowa,2.032258064516129
hunting,62.38709677419355
bryant,17.161290322580644
void,15.870967741935484
cloudfoam,0.9032258064516129
trc,23.838709677419356
knu,21.903225806451612
morelia,65.0
bred,40.96774193548387
vortice,0.03225806451612903
lettering,1.0
money,88.70967741935483
nucleo,40.354838709677416
viz,24.29032258064516
cortez,77.38709677419355
sestriere,4.32258064516129
care,73.80645161290323
bar,82.7741935483871
faux,2.4516129032258065
gts,2.032258064516129
avia,1.0
supernova,5.290322580645161
walk,84.41935483870968
drift,17.193548387096776
alexander,79.41935483870968
166,8.0
atomo,1.967741935483871
charcoal,22.580645161290324
variant,6.838709677419355
rome,35.38709677419355
oxford,48.67741935483871
glycerin,2.935483870967742
rawlings,0.03225806451612903
clog,1.0
luffy,2.3870967741935485
music,81.61290322580645
pace,42.064516129032256
mostro,2.4193548387096775
rey,81.12903225806451
kayano,9.0
dennis,38.87096774193548
612,3.6451612903225805
deal,86.48387096774194
welcome,52.70967741935484
xxi,14.483870967741936
hydro,27.35483870967742
adapt,3.6774193548387095
zoomx,0.3548387096774194
spike,13.193548387096774
response,35.25806451612903
clothes,85.06451612903226
moth,37.38709677419355
phantom,86.19354838709677
aj4,0.41935483870967744
receipt,45.16129032258065
locker,10.580645161290322
cloudmonster,0.06451612903225806
rock,89.3225806451613
burgundy,4.645161290322581
transport,69.03225806451613
cove,26.096774193548388
yoga,84.87096774193549
luxe,20.612903225806452
hike,17.838709677419356
closed,77.7741935483871
piston,16.0
cmf,10.838709677419354
5050,4.741935483870968
pool,79.12903225806451
supra,6.806451612903226
timberland,3.6451612903225805
insulated,1.4838709677419355
rockport,0.5806451612903226
wade,2.064516129032258
family,88.54838709677419
breeze,15.419354838709678
avanti,3.967741935483871
lucid,7.032258064516129
summit,30.225806451612904
camp,84.19354838709677
bay,81.48387096774194
build,59.70967741935484
dusty,2.3870967741935485
fedex,22.612903225806452
kidd,1.2580645161290323
winter,77.54838709677419
bonus,57.54838709677419
gem,27.29032258064516
prism,8.096774193548388
major,69.38709677419355
penny,30.096774193548388
240,18.06451612903226
1st,60.935483870967744
toploader,0.967741935483871
semi,83.03225806451613
792,1.4838709677419355
msa,13.548387096774194
every,82.06451612903226
1175,0.7419354838709677
1969,8.516129032258064
550,15.612903225806452
1989,20.451612903225808
1132,1.0
1500,66.93548387096774
zenith,10.483870967741936
patch,76.64516129032258
texas,72.51612903225806
athlete,2.129032258064516
traded,1.5806451612903225
20th,3.5806451612903225
decade,1.032258064516129
intro,3.903225806451613
group,77.54838709677419
uu6,10.064516129032258
milwaukee,62.96774193548387
brewer,6.645161290322581
wwe,46.03225806451613
ozzie,2.6451612903225805
1970,13.806451612903226
setu,2.3548387096774195
freefast,1.096774193548387
206,85.90322580645162
nno,2.4838709677419355
hofers,0.03225806451612903
marquee,53.03225806451613
elly,44.225806451612904
goodwin,55.58064516129032
mets,14.774193548387096
alonso,5.032258064516129
unlimited,20.774193548387096
cheap,78.83870967741936
pic,23.677419354838708
packed,1.0
russia,20.838709677419356
upto,1.0
boston,29.387096774193548
cheapest,56.903225806451616
inc,74.2258064516129
portrait,17.548387096774192
2005,79.61290322580645
iowa,61.225806451612904
mystery,30.483870967741936
1135,0.06451612903225806
spring,51.225806451612904
footballer,4.32258064516129
golden,88.03225806451613
moon,51.225806451612904
mma,6.903225806451613
225,6.516129032258065
rack,22.06451612903226
hobby,12.419354838709678
aaron,4.387096774193548
san,86.38709677419355
icon,9.32258064516129
designed,1.0
espana,1.0
invasion,0.7741935483870968
clean,8.225806451612904
movie,78.38709677419355
1900,12.612903225806452
abc,85.19354838709677
spec,28.903225806451612
2500,34.064516129032256
absorption,16.032258064516128
diablo,74.35483870967742
atomic,38.064516129032256
starter,84.58064516129032
silhouette,80.19354838709677
brookstone,6.741935483870968
photochromic,7.290322580645161
burst,7.774193548387097
exile,4.580645161290323
filter,85.29032258064517
skeleton,8.935483870967742
blk,3.032258064516129
warrior,29.225806451612904
bandido,2.4193548387096775
problem,85.7741935483871
eps,43.774193548387096
anarchy,8.290322580645162
hope,86.0
curved,18.580645161290324
cond,1.0
radar,68.7741935483871
dimension,11.580645161290322
irt,1.3870967741935485
exc,3.6129032258064515
maximum,74.64516129032258
tru,15.35483870967742
macgregor,1.7419354838709677
viking,36.12903225806452
container,75.64516129032258
snake,2.064516129032258
collar,1.0
weather,68.09677419354838
barkley,1.5806451612903225
xx,89.2258064516129
belly,24.580645161290324
split,43.903225806451616
tagless,0.5483870967741935
silkies,1.2903225806451613
mcfc,2.3548387096774195
replica,85.0
next,88.6774193548387
session,10.193548387096774
warmer,2.161290322580645
posture,2.3870967741935485
abdomen,50.25806451612903
terry,63.32258064516129
waistband,2.2903225806451615
bird,85.87096774193549
drying,9.290322580645162
kenneth,14.516129032258064
peanut,40.0
camouflage,4.387096774193548
usps,86.2258064516129
rural,48.70967741935484
postal,87.0
worker,28.580645161290324
gothic,9.870967741935484
colorblock,0.3225806451612903
undershirt,1.0
ultrasoft,3.064516129032258
2pack,2.7419354838709675
stride,76.61290322580645
xxlarge,0.22580645161290322
bank,81.48387096774194
saint,25.516129032258064
denim,3.3870967741935485
costume,5.387096774193548
cosplay,2.225806451612903
acg,3.3548387096774195
motorcycle,79.03225806451613
bib,10.903225806451612
rib,25.161290322580644
august,37.70967741935484
hop,2.3225806451612905
whale,2.2580645161290325
brief,1.064516129032258
option,73.29032258064517
dye,42.54838709677419
lino,14.903225806451612
jacquard,4.290322580645161
satin,43.806451612903224
stitched,2.7419354838709675
superior,81.09677419354838
battle,67.64516129032258
padded,4.354838709677419
material,80.19354838709677
sasquatch,13.64516129032258
ufo,69.45161290322581
bigfoot,23.548387096774192
comfy,37.29032258064516
boundary,58.74193548387097
program,78.90322580645162
anime,68.09677419354838
blood,57.96774193548387
cube,10.870967741935484
prolite,1.1290322580645162
coaching,82.93548387096774
tracking,81.61290322580645
gamm,0.1935483870967742
enhanced,3.838709677419355
compact,82.58064516129032
softball,51.70967741935484
tester,30.032258064516128
14inch,0.41935483870967744
hoag,1.096774193548387
resistance,55.935483870967744
video,90.54838709677419
uploaded,1.0
dessert,10.419354838709678
internet,88.93548387096774
deuce,1.0
intelligent,3.2903225806451615
assistance,11.806451612903226
stop,89.58064516129032
indicator,6.064516129032258
lover,1.0
para,78.51612903225806
isam,2.838709677419355
itau,67.48387096774194
tip,91.35483870967742
practicing,3.774193548387097
acoustic,25.967741935483872
tamca,0.03225806451612903
15mm,31.870967741935484
nerf,88.35483870967742
loki,16.64516129032258
cnf,2.774193548387097
mercury,79.54838709677419
alx,2.032258064516129
8ft,4.967741935483871
kettler,3.193548387096774
bomb,77.74193548387096
pinple,1.0
refresh,11.32258064516129
kim,87.54838709677419
kiso,1.935483870967742
schlager,8.612903225806452
clamp,79.06451612903226
function,69.80645161290323
jta,22.129032258064516
no1,88.2258064516129
qquality,0.03225806451612903
zlf,0.25806451612903225
orbital,75.0
rxton,0.03225806451612903
diode,74.87096774193549
moderately,9.96774193548387
austria,71.0
blemish,3.870967741935484
newest,72.2258064516129
710,26.774193548387096
wise,84.0
2086,0.12903225806451613
pedal,39.32258064516129
gripper,3.129032258064516
hawthorne,10.419354838709678
bela,66.70967741935483
gener,3.096774193548387
104,10.96774193548387
driver,86.54838709677419
soviet,3.225806451612903
union,88.6774193548387
ukraine,30.225806451612904
ussr,1.1290322580645162
blackchrome,0.22580645161290322
55lbs,52.45161290322581
area,84.7741935483871
320,5.064516129032258
traditional,79.7741935483871
v11,4.870967741935484
sakura,82.16129032258064
rrp,3.4838709677419355
255g,31.64516129032258
oval,61.483870967741936
taylormade,17.838709677419356
mg3,3.4516129032258065
grind,25.677419354838708
warp,3.064516129032258
cave,18.129032258064516
britto,0.1935483870967742
fort,70.61290322580645
250g,4.709677419354839
gm,86.80645161290323
6pcs,4.483870967741935
chenille,69.58064516129032
rectangular,52.774193548387096
deadstock,1.935483870967742
spoon,81.58064516129032
2colors,0.41935483870967744
ss25,79.16129032258064
camewin,2.838709677419355
3pair,0.6451612903225806
080,67.58064516129032
fx500,0.06451612903225806
greengold,0.1935483870967742
gen11,6.193548387096774
741022,0.03225806451612903
wallart,24.129032258064516
dume,80.12903225806451
v130,5.32258064516129
first,81.29032258064517
venus,4.741935483870968
214,32.67741935483871
202,75.16129032258064
beat,85.90322580645162
bluelight,0.7419354838709677
5star,0.9032258064516129
cte,6.483870967741935
executor,15.35483870967742
rzr,9.161290322580646
126,28.387096774193548
nox,16.580645161290324
genius,76.96774193548387
wishbone,4.387096774193548
forged,4.903225806451613
factor,65.87096774193549
keychain,15.64516129032258
keyring,2.0
hero,89.87096774193549
bose,21.451612903225808
1820,79.87096774193549
jbl,88.35483870967742
092,1.7741935483870968
historic,75.51612903225806
handcrafted,5.741935483870968
sized,36.87096774193548
f200,1.8064516129032258
magenta,69.80645161290323
vxr,5.806451612903226
310,91.09677419354838
vwi,0.06451612903225806
285,4.806451612903226
r30,0.25806451612903225
proto,2.6129032258064515
wawrinka,0.3225806451612903
australian,60.41935483870968
former,4.0
thailand,35.41935483870968
mpa,1.0
dia,48.54838709677419
cluster,3.3548387096774195
ztour,0.22580645161290322
c21,91.48387096774194
r90,18.258064516129032
nanoflare,36.83870967741935
thomas,78.29032258064517
astrox,0.9354838709677419
ntc,15.580645161290322
shaft,71.2258064516129
1278,1.4516129032258065
r19,13.516129032258064
torch,83.19354838709677
diva,79.93548387096774
maria,91.45161290322581
harrier,2.225806451612903
bui,1.0
aga,84.12903225806451
mat,87.70967741935483
discontinued,16.451612903225808
8000,23.322580645161292
quartz,26.516129032258064
110i,2.161290322580645
sierra,84.7741935483871
izone,4.0
endure,7.838709677419355
zap,76.90322580645162
tenx,11.612903225806452
xcalibre,0.3548387096774194
technifiber,0.7096774193548387
racchette,52.354838709677416
orig,83.93548387096774
replaced,28.677419354838708
ultralight,7.451612903225806
f250,30.516129032258064
arrow,85.48387096774194
13mm,1.0
neoprene,2.0
classroom,50.096774193548384
korn,38.38709677419355
crbn,2.0
volair,0.25806451612903225
mach,87.3225806451613
forza,24.193548387096776
ascendancy,0.03225806451612903
ergonomic,6.451612903225806
alternative,82.90322580645162
uni,12.290322580645162
seoul,10.064516129032258
usta,1.8387096774193548
bunny,68.0
cabo,48.645161290322584
rojo,41.29032258064516
thermoformed,32.96774193548387
spinfriendly,2.7096774193548385
sfx3,4.967741935483871
bluered,5.290322580645161
bg65,32.096774193548384
aaa,88.96774193548387
wheeled,5.32258064516129
duffel,11.774193548387096
key,84.83870967741936
enforce,0.7741935483870968
flying,17.64516129032258
promo,42.70967741935484
nbg98,0.41935483870967744
132mm,12.838709677419354
900213,3.225806451612903
three,28.419354838709676
flight,80.12903225806451
elixir,17.967741935483872
nickel,15.870967741935484
bass,77.64516129032258
nanoray,25.0
10f,75.19354838709677
hiflex,7.290322580645161
goose,39.83870967741935
recommended,60.645161290322584
perfection,6.064516129032258
omni,17.903225806451612
2nd,78.54838709677419
ink,31.70967741935484
based,76.09677419354838
xone,0.967741935483871
upc,1.7741935483870968
rose,37.83870967741935
dirt,4.806451612903226
remover,11.580645161290322
swift,22.419354838709676
dependable,6.451612903225806
basebal,2.3548387096774195
xtra,38.935483870967744
enhance,84.35483870967742
9399,0.9354838709677419
